Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
629e294506845a79d9663d2b,608264e0b05083c19685a378,APPROVED,2022-06-06T16:20:21.671000Z,2022-06-06T17:15:44.484000Z,2022-06-08T19:19:02.519000Z,,3323,RNFS5HP5,166,5,98,20,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
629e2945611d81f3263d817f,60f02e0e88e928ae017e919c,APPROVED,2022-06-06T16:28:20.983000Z,2022-06-06T17:12:01.745000Z,2022-06-08T19:19:02.677000Z,,2621,RNFS5HP5,86,1,100,19,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
629e294587999f4e05cd418c,61082411ae20078aaf317d35,APPROVED,2022-06-06T16:20:26.209000Z,2022-06-06T17:04:13.519000Z,2022-06-08T19:19:02.868000Z,,2628,RNFS5HP5,90,0,100,20,Female,Mixed,Portugal,Portugal,Portugal,Portuguese,Yes,Other
629e29460b0720d3a70ced59,617134f939b0aa685b96bb14,APPROVED,2022-06-06T16:20:24.781000Z,2022-06-06T17:03:30.306000Z,2022-06-08T19:19:03.047000Z,,2586,RNFS5HP5,308,1,100,46,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time
629e2946c58595faa5f16b44,60f2c3dba7a1465cda7d9946,APPROVED,2022-06-06T16:20:24.900000Z,2022-06-06T16:58:35.373000Z,2022-06-08T19:19:03.174000Z,,2291,RNFS5HP5,127,0,100,20,Female,White,Latvia,Latvia,Latvia,Latvian,Yes,Other
629e2946ccb1e05da0ce02d1,6154e0eaaaa79b827af4bca6,APPROVED,2022-06-06T16:20:22.556000Z,2022-06-06T17:54:49.854000Z,2022-06-08T19:19:03.357000Z,,5668,RNFS5HP5,265,0,100,21,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Other
629e2946d9c349e478ec5d2c,60dda9cd5efa857cf822b6dc,APPROVED,2022-06-06T16:20:29.762000Z,2022-06-06T17:11:11.148000Z,2022-06-08T19:19:03.492000Z,,3042,RNFS5HP5,53,1,100,31,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
629e29470f1de755ce8b4ca7,5ed4f048f7b6fe02e0d9ffe3,APPROVED,2022-06-06T16:20:34.362000Z,2022-06-06T17:10:03.481000Z,2022-06-08T19:19:03.629000Z,,2970,RNFS5HP5,363,3,99,61,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
629e29472a851a9415c0e987,6034e8e3628ecdf282096ccf,APPROVED,2022-06-06T16:26:36.752000Z,2022-06-06T17:14:19.422000Z,2022-06-08T19:19:03.784000Z,,2863,RNFS5HP5,151,2,99,24,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
629e29474ba56288d7d7f961,603fe2bb561e3113ee9da931,APPROVED,2022-06-06T16:23:01.881000Z,2022-06-06T17:16:49.485000Z,2022-06-08T19:19:03.897000Z,,3228,RNFS5HP5,209,4,99,27,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
629e29475d79f11a4306b770,60fee91321d3a8c77484a826,APPROVED,2022-06-06T16:20:26.292000Z,2022-06-06T16:58:47.425000Z,2022-06-08T19:19:04.001000Z,,2302,RNFS5HP5,91,1,100,23,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Part-Time
629e2947bad162067a7c8018,610688755230e227fe0a16f7,APPROVED,2022-06-06T16:20:37.019000Z,2022-06-06T17:14:32.086000Z,2022-06-08T19:19:04.114000Z,,3236,RNFS5HP5,329,1,100,29,Female,White,Bulgaria,United Kingdom,Bulgaria,Bulgarian,No,Full-Time
629e2947ecbdd7d46488f43d,5ea606388e4cf808c64292d4,APPROVED,2022-06-06T16:20:23.063000Z,2022-06-06T17:00:06.912000Z,2022-06-08T19:19:04.223000Z,,2384,RNFS5HP5,393,7,98,21,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
629e2948086ecefc3c64790d,5fb51ab8c5cca8144ed23fd5,APPROVED,2022-06-06T16:20:24.350000Z,2022-06-06T17:13:25.851000Z,2022-06-08T19:19:04.392000Z,,3182,RNFS5HP5,131,0,100,20,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
629e294813731ce4b7c4ced1,5c44f101a5487b00011d122e,APPROVED,2022-06-06T16:20:28.144000Z,2022-06-06T17:08:07.899000Z,2022-06-08T19:19:04.534000Z,,2860,RNFS5HP5,203,1,100,42,Male,White,Greece,Greece,Greece,Greek,No,DATA_EXPIRED
629e2948452106f79ee00c59,5f514a2b5552dd37bc2060da,APPROVED,2022-06-06T16:20:28.997000Z,2022-06-06T17:02:08.742000Z,2022-06-08T19:19:04.742000Z,,2500,RNFS5HP5,198,4,97,33,Female,White,Poland,United Kingdom,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
629e294867d4013206b944af,5ced924012495000161574a0,APPROVED,2022-06-06T16:20:26.756000Z,2022-06-06T17:22:55.076000Z,2022-06-08T19:19:04.989000Z,,3749,RNFS5HP5,263,2,100,24,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
629e2961086ecefc3c647910,60fe8de5380ae67bf7370ac8,APPROVED,2022-06-06T16:20:49.487000Z,2022-06-06T17:36:58.678000Z,2022-06-08T19:19:05.177000Z,,4570,RNFS5HP5,606,2,100,30,Female,Asian,India,United Kingdom,India,Hindi,No,Unemployed (and job seeking)
629e2962286641337d1fc704,5e687fc5651f7d1259eac113,APPROVED,2022-06-06T16:21:17.061000Z,2022-06-06T17:00:58.926000Z,2022-06-08T19:19:05.320000Z,,2382,RNFS5HP5,860,4,100,28,Male,White,Canada,Canada,Canada,English,No,Part-Time
629e2999666e906950a77ac0,5fc4bc07be970b93ac1ac3b2,APPROVED,2022-06-06T16:21:57.038000Z,2022-06-06T17:20:18.335000Z,2022-06-08T19:19:05.466000Z,,3502,RNFS5HP5,309,0,100,30,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
