Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
620bbf2a86fc543cd8c4e531,5efe14f421bf492ccd0824e3,APPROVED,2022-02-15T14:56:42.608000Z,2022-02-15T16:03:39.748000Z,2022-02-18T14:27:52.039000Z,,4018,RNFS5HP5,242,0,100,21,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
620bbf2a9fb952eccdcd9331,60df2618cedb346e436a28cf,APPROVED,2022-02-15T14:56:49.317000Z,2022-02-15T15:49:20.215000Z,2022-02-18T14:28:05.624000Z,,3151,RNFS5HP5,159,6,94,31,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time
620bbf2b531adeb43a03e46a,5e2737725b323795f4add395,APPROVED,2022-02-15T14:56:43.386000Z,2022-02-15T16:08:09.017000Z,2022-02-18T14:27:53.488000Z,,4286,RNFS5HP5,850,3,100,23,Male,Mixed,Australia,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED
620bbf2bd5595aecbd024abb,6110372e5ac6859c2699531c,APPROVED,2022-02-15T14:56:47.501000Z,2022-02-15T15:56:10.557000Z,2022-02-18T14:28:07.717000Z,,3564,RNFS5HP5,133,2,99,32,Male,Other,Mexico,Mexico,Mexico,English,No,Full-Time
620bbf2c61d896d0956faa92,60d0d11f7c91e65cfd726629,APPROVED,2022-02-15T14:57:00.554000Z,2022-02-15T15:59:56.817000Z,2022-02-18T14:27:32.623000Z,,3777,RNFS5HP5,155,1,100,22,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Other
620bbf2cf396d0f4b95e1570,5df6c8bd77f8654c718ee1d9,APPROVED,2022-02-15T14:56:47.585000Z,2022-02-15T15:43:25.483000Z,2022-02-18T14:28:06.344000Z,,2798,RNFS5HP5,824,3,100,48,Male,White,Spain,United Kingdom,Spain,Spanish,No,Full-Time
620bbf2d1cabbaa52de2b546,5f6d6bae423f151dd23177c4,APPROVED,2022-02-15T14:56:55.316000Z,2022-02-15T15:44:27.501000Z,2022-02-18T14:28:03.080000Z,,2853,RNFS5HP5,164,3,99,24,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
620bbf2dd010bef6d3ba04a9,5eccfbee54762d00083aea9b,APPROVED,2022-02-15T14:56:45.739000Z,2022-02-15T15:41:24.844000Z,2022-02-18T14:27:57.356000Z,,2680,RNFS5HP5,240,0,100,22,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
620bbf2dddc3837596aa1e6b,602186654a3dce187f14ec7b,APPROVED,2022-02-15T14:56:52.833000Z,2022-02-15T15:41:40.425000Z,2022-02-18T14:28:04.501000Z,,2688,RNFS5HP5,122,1,100,22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
620bbf2e210f4741a43b8e0d,60429e011d1a6f1c2e649b9f,APPROVED,2022-02-15T14:57:06.434000Z,2022-02-15T16:00:24.079000Z,2022-02-18T14:27:27.693000Z,,3798,RNFS5HP5,228,4,98,27,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
620bbf2e645ee27608e9aad7,616dad4935acac1374ff444f,APPROVED,2022-02-15T14:56:46.145000Z,2022-02-15T15:44:31.512000Z,2022-02-18T14:27:59.350000Z,,2866,RNFS5HP5,87,0,100,23,Female,White,Ukraine,Portugal,Portugal,Ukrainian,Yes,Unemployed (and job seeking)
620bbf2fde7de4fcde6f6c39,5f39653865d6044d868f1bd1,APPROVED,2022-02-15T14:56:47.267000Z,2022-02-15T16:04:33.232000Z,2022-02-18T14:28:08.226000Z,,4066,RNFS5HP5,363,1,100,32,Male,White,Czech Republic,Czech Republic,Czech Republic,Czech,No,Full-Time
620bbf36a08a776b625bfec6,5ea159434ac916016387488e,APPROVED,2022-02-15T14:56:58.931000Z,2022-02-15T15:42:38.741000Z,2022-02-18T14:27:34.210000Z,,2740,RNFS5HP5,696,2,100,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
620bdc17d5613c4c9f34c963,5ff4a242cbe069bc27d9278b,APPROVED,2022-02-15T17:00:07.219000Z,2022-02-15T17:53:18.772000Z,2022-02-18T14:27:19.451000Z,,3192,RNFS5HP5,586,11,98,45,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
620bdc18b5f18009e0822b21,610cda1332fb63830158c55d,APPROVED,2022-02-15T17:00:08.704000Z,2022-02-15T17:48:04.081000Z,2022-02-18T14:27:18.843000Z,,2876,RNFS5HP5,454,0,100,20,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
620bdc193bedafb1017914fa,613a469755c08ab3b9d682ad,APPROVED,2022-02-15T17:00:23.673000Z,2022-02-15T18:15:14.682000Z,2022-02-18T14:27:18.468000Z,,4492,RNFS5HP5,416,1,100,25,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
