Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
61f2b9343fd8a9aebefdf5c6,6122ae9b67e54054793dcc3e,APPROVED,2022-01-27T15:25:01.883000Z,2022-01-27T17:00:57.098000Z,2022-01-28T12:53:54.573000Z,,5756,RNFS5HP5,368,0,100,25,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
61f2b9349d59f99ae310a660,60671cbc371ab2a550043bc6,APPROVED,2022-01-27T15:24:40.255000Z,2022-01-27T16:19:40.045000Z,2022-01-28T12:53:54.666000Z,,3300,RNFS5HP5,128,2,100,21,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
61f2b9349d5b689d0bd3f511,5fea9e84e6b281ae226e5cf0,APPROVED,2022-01-27T15:25:01.038000Z,2022-01-27T16:06:20.328000Z,2022-01-28T12:53:54.766000Z,,2480,RNFS5HP5,168,0,100,24,Female,Mixed,Chile,Chile,Chile,Spanish,No,Part-Time
61f2b9349deba52d8e0aa9e8,5d2d98a9a0d896001a5d6e4f,APPROVED,2022-01-27T15:24:36.264000Z,2022-01-27T16:07:36.522000Z,2022-01-28T12:53:54.850000Z,,2581,RNFS5HP5,248,0,100,35,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Full-Time
61f2b935597d6a038b5281fa,5f2f62bb956a3f34b614a33f,APPROVED,2022-01-27T15:24:37.218000Z,2022-01-27T16:12:21.359000Z,2022-01-28T12:53:54.931000Z,,2865,RNFS5HP5,250,2,100,37,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
61f2b935c51b7ef6c827f945,60f3097d248cc838d5c84b86,APPROVED,2022-01-27T15:25:02.084000Z,2022-01-27T16:08:31.420000Z,2022-01-28T12:53:55.007000Z,,2610,RNFS5HP5,257,1,100,35,Female,Other,Algeria,Sweden,Sweden,French,No,Full-Time
61f2b9360d409b8cb634e466,604dedd2805fe682c5bc51c0,APPROVED,2022-01-27T15:24:38.092000Z,2022-01-27T16:06:04.663000Z,2022-01-28T12:53:55.079000Z,,2487,RNFS5HP5,348,2,100,38,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
61f2bba438ef1cc9dc9c261b,60eccd4d9b4a0c1f4ab919a4,APPROVED,2022-01-27T15:35:42.954000Z,2022-01-27T16:31:20.932000Z,2022-01-28T12:53:55.200000Z,,3338,RNFS5HP5,245,1,100,25,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
61f2bba4e960102b5a4d861b,60204458e6a42863349abc9f,APPROVED,2022-01-27T15:35:09.208000Z,2022-01-27T16:15:05.871000Z,2022-01-28T12:53:55.299000Z,,2397,RNFS5HP5,318,0,100,24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
61f2ce41ffc2ea4f98fe44f5,5f3aee04e30eac7cb73b416e,APPROVED,2022-01-27T16:54:25.235000Z,2022-01-27T17:40:26.981000Z,2022-01-28T12:53:55.401000Z,,2762,RNFS5HP5,398,2,100,25,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
