Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
620bbf3fa97619cedb1949b6,613231ee733769a9aff9c6c5,APPROVED,2022-02-15T14:57:05.530000Z,2022-02-15T15:47:57.923000Z,2022-02-18T14:26:58.586000Z,,3053,RNFS5HP5,121,0,100,24,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,DATA_EXPIRED
620bbf3ff9ffe6d083630223,615d3d65f83bb58715e31413,APPROVED,2022-02-15T14:57:17.719000Z,2022-02-15T15:57:09.873000Z,2022-02-18T14:26:58.656000Z,,3593,RNFS5HP5,119,2,99,25,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
620bbf403204615bb09b3e41,61011a41fe6fd7fdf969640b,APPROVED,2022-02-15T14:57:14.175000Z,2022-02-15T16:16:09.602000Z,2022-02-18T14:26:58.723000Z,,4736,RNFS5HP5,151,0,100,35,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
620bbf40a24a6de23afe0274,5eeefa2cd814bd16cf8ed425,APPROVED,2022-02-15T14:57:10.330000Z,2022-02-15T15:39:09.230000Z,2022-02-18T14:26:58.803000Z,,2519,RNFS5HP5,324,3,99,40,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
620bbf40a55029855670de68,5f1fc5b5f0adf01ed9d74ba1,APPROVED,2022-02-15T14:57:04.440000Z,2022-02-15T15:41:31.753000Z,2022-02-18T14:26:58.879000Z,,2668,RNFS5HP5,324,6,96,30,Male,White,Sweden,Sweden,Sweden,Swedish,Yes,Due to start a new job within the next month
620bbf40c9abb535fc6a3a90,60b109b2685392ab7a9ed2b0,APPROVED,2022-02-15T14:58:13.882000Z,2022-02-15T15:52:58.980000Z,2022-02-18T14:26:58.982000Z,,3286,RNFS5HP5,150,1,100,21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
620bbf40d200907ab0c733cd,5f7b2ce6b2c8250797d6b54d,APPROVED,2022-02-15T15:00:40.618000Z,2022-02-15T15:53:37.089000Z,2022-02-18T14:26:59.058000Z,,3177,RNFS5HP5,290,2,100,26,Male,White,Greece,Greece,Greece,Greek,No,Part-Time
620bbf412c672f1da13f23ec,612bde3f08ed524fa47c2ac2,APPROVED,2022-02-15T14:57:12.371000Z,2022-02-15T16:31:41.839000Z,2022-02-18T14:26:59.145000Z,,5670,RNFS5HP5,147,0,100,30,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
620bbf413668803cbf0d3785,5f02bbeb5ac5f8432d35fddd,APPROVED,2022-02-15T14:57:05.161000Z,2022-02-15T16:02:23.435000Z,2022-02-18T14:26:59.271000Z,,3919,RNFS5HP5,465,3,100,29,Male,Black,Italy,Ireland,Ireland,English,No,DATA_EXPIRED
620bbf4150a2798db1366fdc,60eda07f6d6e3abf23a92951,APPROVED,2022-02-15T14:57:30.035000Z,2022-02-15T15:32:25.095000Z,2022-02-18T14:26:59.365000Z,,2096,RNFS5HP5,235,3,99,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
620bbf42099c9a8d7434a648,5b376f54cf5e6a00018309ef,APPROVED,2022-02-15T14:57:06.809000Z,2022-02-15T16:00:32.509000Z,2022-02-18T14:26:59.459000Z,,3806,RNFS5HP5,646,2,100,35,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time
620bbf4295d1c736fd1a56aa,5c7cf1adc8c9920015d0bc60,APPROVED,2022-02-15T14:57:06.295000Z,2022-02-15T16:04:56.672000Z,2022-02-18T14:26:59.546000Z,,4071,RNFS5HP5,476,7,99,27,Male,Mixed,Hungary,Hungary,Hungary,Hungarian,Yes,Full-Time
620bbf42ab447d14a80fc83e,616c900d5c7b234f92b4a930,APPROVED,2022-02-15T14:57:47.191000Z,2022-02-15T15:55:18.701000Z,2022-02-18T14:26:59.625000Z,,3452,RNFS5HP5,199,2,100,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
620bbf42b9eb6108471dadbf,60f2a6c4f1c80d054ea001ef,APPROVED,2022-02-15T14:57:49.016000Z,2022-02-15T16:01:33.214000Z,2022-02-18T14:26:59.705000Z,,3825,RNFS5HP5,106,1,100,22,Female,Black,Kenya,South Africa,Kenya,Swahili,DATA_EXPIRED,Part-Time
620bbf43668fcba3f674837d,5f401040b7d3d00ea70c640f,APPROVED,2022-02-15T14:57:07.286000Z,2022-02-15T16:12:53.714000Z,2022-02-18T14:26:59.807000Z,,4547,RNFS5HP5,335,2,100,21,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
620bbf43930c4192b9855865,5f2f0ce447c28c13b4644609,APPROVED,2022-02-15T14:57:09.890000Z,2022-02-15T15:43:09.421000Z,2022-02-18T14:26:59.935000Z,,2760,RNFS5HP5,259,7,96,27,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
